product_id,product_name,category,subcategory,importance_level,category_tags,category_count,product_family
10296,Schick Intuition Women's Razor Lemon Scent 3 Pack,fruits,citrus,high,citrus|desserts|drinks|fruits|ingredient|marinades|ramadan|rice_dishes|salad_dressings|sauces|soups,11,
8698,زماك مزيل الشحوم ابيض 650 مل,protein,eggs,critical,baking|breakfast|cooking|custards|desserts|eggs|ingredient|omelets|protein|ramadan|sauces|saudi_staples|soups,13,
11210,فريدة معطر جو  بهجة  460مل,other,,low,other,1,
11213,فريدة معطر جو مروج 460مل,other,,low,other,1,
2042,Alkhair Filter Coffee with Chelo Filter,beverages,coffee,critical,beverages|coffee|qeu_category,3,
11793,Vimto - Blueberry Drink - Plastic Bottle 250ml,beverages,soft_drinks,critical,beverages|dish|ingredient|qeu_category|ramadan|ramadan_drink|saudi|saudi_specialties|saudi_staples|soft_drinks|vimto|vimto_drink,12,
15471,نسكافيه كلاسيك 3 في 1 - 20 جرام,other,,low,other,1,
20451,المراعي حليب كامل الدسم,dairy,dairy_products,critical,baking|cereals|chocolate_dessert|cooking|dairy|dairy_products|desserts|drinks|ingredient|milkshakes|ramadan|saleeg|saudi_staples,13,milk_dairy
23245,ساديا بطاطس كرينكل 750جم,vegetables,tubers,very_high,fried_potatoes|ingredient|kabsa|maqluba|moussaka|ramadan|roasted_vegetables|salads|saudi_staples|soups|tubers|vegetables,12,chips_snacks
5616,التنمية  دجاج طازج متبل حراق 600 جم,protein,poultry,very_high,biryani|chicken_soup|grilled_chicken|ingredient|kabsa|machboos|poultry|protein|quaker_soup|ramadan|roasted_chicken|samboosa|saudi_staples|shawarma|shish_tawook,15,
11138,فرشكو شبيه القشطة 170جم,other,,low,other,1,
19120,Vimto Red Can,beverages,soft_drinks,critical,beverages|dish|ingredient|qeu_category|ramadan|ramadan_drink|saudi|saudi_specialties|saudi_staples|soft_drinks|vimto|vimto_drink,12,
24149,Anas Jasmi White Scented Rice 5kg,grains,rice,critical,biryani|dish|fried_rice|grains|ingredient|jareesh|kabsa|machboos|mandi|maqluba|qeu_category|quzi|ramadan|rice|rice_salad|saleeg|saudi|saudi_specialties|saudi_staples|stuffed_peppers,20,rice_centric
21652,Lipton Peach Iced Tea,beverages,tea,critical,beverages|herbal_tea|hot_tea|iced_tea|ingredient|milk_tea|mint_tea|qeu_category|ramadan|saudi_staples|saudi_tea|tea,12,
15010,ميديكيوب قناع الكولاجين الليلي - 75 مل,other,,low,other,1,
22427,Al Saqiya Plain Tahini Halawa - 500g,condiments,paste,very_high,condiments|dips|halva|hummus|ingredient|marinades|paste|qeu_category|ramadan|salad_dressings|sauces|tahini,12,
4229,Bayder Tomato Ketchup - 5kg Gallon,other,,low,other,1,
6810,المهيدب ارز بنجابي 10 كيلو,other,,low,other,1,rice_centric
20018,Luna Crunchy Peanut Butter - 340g,dairy,dairy_products,critical,baking|bread|butter|chocolate_biscuit_dessert|chocolate_dessert|cooking|dairy|dairy_products|desserts|dish|ingredient|qeu_category|ramadan|sauces|saudi|saudi_specialties,16,
2281,Pantene Hair Oil Alternative – Hair Fall Control – 275ml,other,,low,other,1,
28060,عود لافر مبسوس مسك - 70جم,other,,low,other,1,
827,Bir Tea Classic Peach Iced Tea,beverages,tea,critical,beverages|herbal_tea|hot_tea|iced_tea|ingredient|milk_tea|mint_tea|qeu_category|ramadan|saudi_staples|saudi_tea|tea,12,
24419,Crazy Snack - Chocolate Covered Crunchy Corn Snacks - 50g,snacks,confectionery,high,baking|chocolate|chocolate_bars|chocolate_biscuit_dessert|confectionery|corn_dishes|corn_salad|corn_soup|desserts|drinks|grains_vegetables|ingredient|qeu_category|ramadan|snacks|sweet_corn|vegetables,17,
24420,Crazy Snack - Strawberry Flavored Crunchy Snacks - 50g,snacks,,high,qeu_category|snacks,2,
25625,بليزو شوكولاتة كرسبي 6×35جم,snacks,confectionery,high,baking|chocolate_bars|chocolate_biscuit_dessert|confectionery|desserts|drinks|ingredient|ramadan|snacks,9,
24345,مراسي مربى مشمش 340 جم,fruits,dried_fruits,very_high,apricot_jam|desserts|dried_fruits|fruits|ingredient|qamar_al_din|ramadan|saudi_staples|snacks,9,
3496,Intaash White Beans - 400g,legumes,beans,very_high,bean_salads|beans|fasolia|ingredient|kidney_beans|legumes|lobiya|qeu_category|ramadan|soups|stews,11,
20864,لارش كيك بالكاكاو 12×40جم,baking,baking_ingredients,medium,baking|baking_ingredients|cakes|chocolate_biscuit_dessert|chocolate_dishes|desserts|drinks|ingredient,8,
16035,هوت اند كرسبي ناجت 700جرام,other,,low,other,1,
2651,Snova Fabric Softener Pink,other,,low,other,1,
8460,Rawdat Al-Nahl Natural Honey - 250g,baking,sweeteners,very_high,baking|desserts|drinks|honey|ingredient|marinades|qeu_category|ramadan|saudi_staples|sweeteners|tea,11,
12436,Krowki Cream Fudge (Cow Brand) - 800g,dairy,dairy_products,critical,baking|coffee|cream|dairy|dairy_products|desserts|ice_cream|ingredient|qeu_category|sauces|soups,11,
3470,امريكانا دجاج مسحب عادي 1.5كيلو,protein,poultry,very_high,biryani|chicken_soup|grilled_chicken|ingredient|kabsa|machboos|poultry|protein|quaker_soup|ramadan|roasted_chicken|samboosa|saudi_staples|shawarma|shish_tawook,15,
14719,مكفيتز دايجستف شوكلاتة بيضاء 232جم,protein,eggs,critical,baking|breakfast|cooking|custards|desserts|eggs|ingredient|omelets|protein|ramadan|sauces|saudi_staples|soups,13,
15566,Nama Creativity 30‑Gallon Garbage Bags Roll,other,,low,other,1,
24190,القمة اكياس نفايات رول 70 جالون 1كيلو,other,,low,other,1,
4656,702ملتي باك وعاء اللمنيويم معى الغطاء19 حبه,other,,low,other,1,
24078,Mog Max Power Bank Black 219 – 5000W,other,,low,other,1,
9140,سكالا كريم للشعر ترطيب وتمشيط بالصبار- 1000 جرام ج,other,,low,other,1,
18609,Goudi Stuffed Grape Leaves - Plain,other,,low,other,1,
728,Pepsi Carbonated Drink – Carton 6×315ml,other,,low,other,1,
6109,السي كولا 30×250ML,other,,low,other,1,
22991,نادك عصير كيوي وليمون ونعناع 1.3 لتر,fruits,citrus,high,citrus|desserts|dips|drinks|fresh_herbs|fruits|herbs|ingredient|jallab|laban|marinades|ramadan|rice_dishes|salad_dressings|salads|sauces|soups|tea,18,
27156,البوادي حلاوة طحينية باللوز 300جم,nuts,nuts,very_high,baking|cakes|desserts|garnishes|ingredient|kabsa|nuts|ramadan|rice_dishes|saudi_staples|snacks,11,
11995,قود ماكس امواس نسائي 10+4,other,,low,other,1,
16977,Nivea Deep Moisturizing Body Lotion with Serum for Very Dry Skin,other,,low,non_food|other,2,
19332,Adidas Ice Dive Deodorant Spray for Men,other,,low,non_food|other,2,
22544,جونسون كريم ناعم مرطب - 200 مل,other,,low,other,1,
18805,Favorita Rosemary Herbs - Carton 20 x 30g,herbs,,high,herbs|qeu_category,2,
22117,Al-Saman Premium Ceylon Red Tea - 100 Bags,beverages,tea,critical,beverages|herbal_tea|hot_tea|iced_tea|ingredient|milk_tea|mint_tea|qeu_category|ramadan|saudi_staples|saudi_tea|tea,12,
18866,هرفي كيكرز الدجاج المقرمش 400 جرام,protein,poultry,very_high,biryani|chicken_soup|grilled_chicken|ingredient|kabsa|machboos|poultry|protein|quaker_soup|ramadan|roasted_chicken|samboosa|saudi_staples|shawarma|shish_tawook,15,rice_centric
21495,اسناد زعتر بري 15جم,spices,middle_eastern_spices,high,bread|dips|fatayer|ingredient|manakish|marinades|middle_eastern_spices|ramadan|salads|spices,10,
17677,Nadec Cotton Candy Milk,dairy,dairy_products,critical,baking|cereals|chocolate_biscuit_dessert|chocolate_dessert|cooking|dairy|dairy_products|desserts|dish|drinks|ingredient|milk|milkshakes|qeu_category|ramadan|saleeg|saudi|saudi_specialties|saudi_staples,19,milk_dairy
27465,ديسار مزيل شعر اخضر للبشره الجافه 100 جرام,other,,low,other,1,
27466,ديسار سكين كير كريم إزالة الشعر بسرعة 100 جم,other,,low,other,1,
2772,Vimto Red Berry Drink,beverages,soft_drinks,critical,beverages|dish|ingredient|qeu_category|ramadan|ramadan_drink|saudi|saudi_specialties|saudi_staples|soft_drinks|vimto|vimto_drink,12,
17518,Damla Cola Flavored Jelly Candy 150g,other,,low,other,1,
18256,نعمة شابورة اصابع بالدقيق الاسمر 300جم,grains,flour,very_high,baking|batter|breads|coating|desserts|flour|grains|ingredient|pastries|ramadan|samboosa_dough|sauces|saudi_staples,13,
3101,Loacker Cappuccino Wafers,snacks,cookies,high,chocolate_biscuit_dessert|cookies|desserts|ingredient|ramadan|snacks|tea_biscuits,7,
2926,Al-Olive Whole Green Olives,other,,low,other,1,
3122,لوكا احمر ومرطب الشفاه - 03 بنكي برومس,other,,low,other,1,
2239,ايليت جبنة تركي خلطة  200جم,dairy,cheese,very_high,appetizers|baking|cheese|condiments|dairy|desserts|dressings|ingredient|marinades|pasta|pickles|pizza|ramadan|salad|salads|samboosa_cheese|sandwiches|sauces|saudi_staples,19,cheese
19543,فيليدا  قفاز متين كبير,fruits,dried_fruits,low,desserts|dried_figs|dried_fruits|fig_jam|fruits|ingredient|snacks,7,
8368,روائح العطارة  حبة البركة 200جم,other,,low,other,1,
6646,المتميزة سفرة 2رول 140×140,other,,low,other,1,
771,"Anfas Jeddah ""Jarra"" Diffuser (Lavender Scent) - 8ml",other,,low,other,1,
3253,Class Pomegranate Malt Beverage 6×250ml,fruits,fruits,very_high,desserts|fresh_pomegranate|fruits|ingredient|pomegranate|pomegranate_juice|qeu_category|ramadan|salads,9,
7300,Anfas Jeddah Jar Diffuser - New Car Scent - 8ml,other,,low,other,1,
7411,اورلاندا كريمة البندق مع الكاكاو 400 جرام,saudi_specialties,laban,critical,baking|baking_ingredients|cakes|chocolate_biscuit_dessert|chocolate_dishes|coffee|dairy|dairy_products|desserts|dish|drinks|ice_cream|ingredient|laban|ramadan|sauces|saudi|saudi_specialties|soups,19,milk_dairy
16151,HOTU Flexible Magnetic Pick-Up Tool - Model 170 MH,other,,low,other,1,
16291,هيمالايا صابون حماية بالنيم والكركم 6×125جم,spices,ground_spices,high,curries|golden_milk|ground_spices|ingredient|kabsa|marinades|ramadan|rice_dishes|soups|spices|stews,11,
23561,Sparky Car Charger 38W,other,,low,other,1,
7796,ايليت جبن تركي اصابع 200جم,dairy,cheese,very_high,appetizers|baking|cheese|dairy|desserts|ingredient|pasta|pizza|ramadan|salads|samboosa_cheese|sandwiches|saudi_staples,13,cheese
7799,ايليت جبن تركي مجدولة 200جم,dairy,cheese,very_high,appetizers|baking|cheese|dairy|desserts|ingredient|pasta|pizza|ramadan|salads|samboosa_cheese|sandwiches|saudi_staples,13,cheese
8461,Rawdat Al-Nahl Natural Honey - 500g,baking,sweeteners,very_high,baking|desserts|drinks|honey|ingredient|marinades|qeu_category|ramadan|saudi_staples|sweeteners|tea,11,
17071,سنابل الكرم فلفل احمر حار 190جم,vegetables,nightshades,medium,fajitas|grilled_peppers|ingredient|nightshades|rice_dishes|salads|stuffed_peppers|vegetables,8,
20589,فتنس بسكويت شوكولاتة 12×30جم,snacks,confectionery,high,baking|chocolate_bars|chocolate_biscuit_dessert|confectionery|cookies|desserts|drinks|ingredient|ramadan|snacks|tea_biscuits,11,
21059,Jumbo Beef Burger,protein,red_meat,very_high,arayes|beef|beef_curry|beef_stew|biryani|ground_beef|ingredient|kofta|protein|qeu_category|ramadan|red_meat|saudi_staples,13,
7134,امريكانا شابوره بني,other,,low,other,1,
9349,سنابل الشهد معمول التوفي 400 جم,other,,low,other,1,
16013,Hobby Protein & Nettle Care Shampoo 1000 ml,other,,low,non_food|other,2,
5990,الري عصير كوكتيل التفاح والعنب 24×125مل (نسخة),fruits,fruits,high,apple_juice|apple_salad|desserts|fresh_apple|fresh_grapes|fruits|grape_juice|ingredient|raisins|snacks,10,
19744,Mathaq Matbakhi Bahraini Mixed Spices - 150g,spices,matazeez,critical,dish|matazeez|qeu_category|quaker_soup|ramadan|samboosa|saudi|saudi_specialties|spices,9,
3481,Inti’ash Green Peas – 400g,legumes,peas,very_high,ingredient|legumes|pea_salad|pea_soup|peas|qeu_category|rice_dishes|stews,8,
25621,بليزو شوكولاتة فول سوداني 6×35جم,snacks,confectionery,high,baking|chocolate_bars|chocolate_biscuit_dessert|confectionery|desserts|drinks|ingredient|ramadan|snacks,9,
16228,هيربي شاي التوازن 30 جم,beverages,tea,critical,beverages|herbal_tea|hot_tea|iced_tea|ingredient|milk_tea|mint_tea|ramadan|saudi_staples|saudi_tea|tea,11,
26205,سلام عمان مقرمشات بالفلفل الحار والحلو 10جم,vegetables,nightshades,medium,fajitas|grilled_peppers|ingredient|nightshades|rice_dishes|salads|stuffed_peppers|vegetables,8,
3468,Dove Intensive Cream Vincy,dairy,dairy_products,critical,baking|coffee|cream|dairy|dairy_products|desserts|ice_cream|ingredient|qeu_category|sauces|soups,11,
7529,Olivine Pure Olive Oil - 10L,oils,cooking_oils,critical,breads|cooking|cooking_oils|dips|dressings|ingredient|marinades|oils|olive_oil|qeu_category|ramadan|salads,12,
16519,ون تاتش غسول الفم بالكبسولات المتطورة بنكهة التوت - 20 كبسولة X(15 مل),other,,low,other,1,
5384,Sea Salt French Fries 12×23 (Bundle),spices,seasonings,critical,all_recipes|dish|ingredient|jareesh|laban|qeu_category|ramadan|saleeg|salt|saudi|saudi_specialties|saudi_staples|seasonings|spices,14,
11547,Vebix - Aspire Roll-On Deodorant for Women - 50ml,other,,low,non_food|other,2,
11132,فرشكو  ماي ثوم 300 مل,vegetables,allium,critical,allium|dips|ingredient|jareesh|kabsa|marinades|meat_dishes|ramadan|rice_dishes|sauces|saudi_staples|soups|stews|vegetables,14,
17574,كواليكو بطاطس ودجز متبلة 2.5 كجم,vegetables,tubers,very_high,fried_potatoes|ingredient|kabsa|maqluba|moussaka|ramadan|roasted_vegetables|salads|saudi_staples|soups|tubers|vegetables,12,chips_snacks
22900,الصافي زبادي كامل الدسم,dairy,dairy_products,critical,dairy|dairy_products|desserts|dips|drinks|ingredient|laban|labneh|marinades|ramadan|salads|sauces|saudi_staples|smoothies|soups,15,
301,Kobiko Coffee 140g,beverages,coffee,critical,beverages|coffee|qeu_category,3,
13729,لوزان اكواب ورقية مموجة 7 اونز,nuts,nuts,very_high,baking|cakes|desserts|garnishes|ingredient|kabsa|nuts|ramadan|rice_dishes|saudi_staples|snacks,11,
598,Garlic Mayonnaise 290g,vegetables,allium,critical,allium|dips|dish|garlic|ingredient|jareesh|kabsa|marinades|matazeez|meat_dishes|qeu_category|quaker_soup|ramadan|rice_dishes|sauces|saudi|saudi_specialties|saudi_staples|soups|stews|vegetables,21,
1226,Topokki - Korean Spicy Rice Cake - 134g,grains,rice,critical,biryani|dish|fried_rice|grains|ingredient|jareesh|kabsa|machboos|mandi|maqluba|qeu_category|quzi|ramadan|rice|rice_salad|saleeg|saudi|saudi_specialties|saudi_staples|stuffed_peppers,20,rice_centric
1227,Topokki Korean Rice Cake – 134g,grains,rice,critical,biryani|dish|fried_rice|grains|ingredient|jareesh|kabsa|machboos|mandi|maqluba|qeu_category|quzi|ramadan|rice|rice_salad|saleeg|saudi|saudi_specialties|saudi_staples|stuffed_peppers,20,rice_centric
2244,ايليت جبن تركي شلل 200م,dairy,cheese,very_high,appetizers|baking|cheese|dairy|desserts|ingredient|pasta|pizza|ramadan|salads|samboosa_cheese|sandwiches|saudi_staples,13,cheese
23710,Neom Gardens Sliced Green Olives 350g,other,,low,other,1,
18544,Sunsilk Smooth and Silky Conditioner,other,,low,non_food|other,2,
23036,داوني منعم الملابس المركز 1 لتر نسيم الوادي,other,,low,other,1,
28369,فلير موس حلاقة ايطالي وردي,other,,low,other,1,
1014,Touch Baby Wet Wipes - 72 Wipes,other,,low,other,1,
16018,هوبي شامبو عناية فائقة بخلاصة الزيتون 500 مل,condiments,condiments,medium,condiments|dressings|ingredient|marinades|pickles|salad|sauces,7,
22273,ZAK Soft Facial Tissues - 250 Double Sheets,other,,low,other,1,
19197,Saudi Strawberry Milk,dairy,dairy_products,critical,baking|cereals|chocolate_biscuit_dessert|chocolate_dessert|cooking|dairy|dairy_products|desserts|dish|drinks|ingredient|milk|milkshakes|qeu_category|ramadan|saleeg|saudi|saudi_specialties|saudi_staples,19,milk_dairy
2086,Al-Samman Boxed Tea – 360g,beverages,tea,critical,beverages|herbal_tea|hot_tea|iced_tea|ingredient|milk_tea|mint_tea|qeu_category|ramadan|saudi_staples|saudi_tea|tea,12,
5351,Al Rai Chocolate Ice Cream - 1 Liter,dairy,dairy_products,critical,baking|chocolate|chocolate_bars|chocolate_biscuit_dessert|coffee|confectionery|cream|dairy|dairy_products|desserts|drinks|ice_cream|ingredient|qeu_category|ramadan|sauces|snacks|soups,18,
17536,العلالي مربي الفاكهة المشكلة 400جم,other,,low,other,1,
21760,Luna Tomato Paste - 400g,vegetables,tomatoes,critical,canned_goods|condiments|dish|dolma|ingredient|kabsa|matazeez|meat_dishes|paste|qeu_category|ramadan|rice_dishes|salads|sambousek|sauces|saudi|saudi_specialties|saudi_staples|soups|stews|tomato_paste|tomato_products|tomatoes|vegetables,24,
9696,سويتش كيك اوف 24*30جم,other,,low,other,1,
