product_a,product_b,pair_count,score
5782,24963,3,0.19
12028,16946,3,0.19
178,5782,3,0.19
3021,27267,3,0.19
57,7003,3,0.19
10146,10184,3,0.19
3354,5702,3,0.19
154,20822,3,0.19
154,21237,3,0.19
154,23044,3,0.19
154,25764,3,0.19
7003,11087,3,0.19
7003,20822,3,0.19
5673,20219,3,0.19
7003,21237,3,0.19
7003,23044,3,0.19
7003,25764,3,0.19
11087,20822,3,0.19
25503,26593,3,0.19
6961,28497,3,0.19
11865,14630,3,0.19
4564,22331,3,0.19
5799,27267,3,0.19
14033,27267,3,0.19
3298,26593,3,0.19
3298,29581,3,0.19
22771,29581,3,0.19
5688,21991,3,0.19
8852,21991,3,0.19
1895,3936,3,0.19
1895,10746,3,0.19
21237,25764,3,0.19
4549,5639,3,0.19
57,21237,3,0.19
57,23044,3,0.19
57,25764,3,0.19
154,7003,3,0.19
154,11087,3,0.19
4564,20383,3,0.19
5673,20383,3,0.19
5688,29581,3,0.19
18594,28275,3,0.19
4455,15508,3,0.19
51,18295,3,0.19
18594,28518,3,0.19
18601,20786,3,0.19
18601,26064,3,0.19
20786,26064,3,0.19
28275,28823,3,0.19
7889,19848,3,0.19
7889,22771,3,0.19
7889,29581,3,0.19
2397,5799,3,0.19
2397,8663,3,0.19
2397,18594,3,0.19
731,4383,3,0.19
3355,11496,3,0.19
3770,11087,3,0.19
4138,6560,3,0.19
4138,11496,3,0.19
4138,29095,3,0.19
6560,11087,3,0.19
6560,11496,3,0.19
2397,18601,3,0.19
5799,8663,3,0.19
5799,18594,3,0.19
5799,18601,3,0.19
5799,20786,3,0.19
8663,18594,3,0.19
8663,18601,3,0.19
8663,20786,3,0.19
8663,26064,3,0.19
8663,28518,3,0.19
18594,18601,3,0.19
18594,20786,3,0.19
18594,26064,3,0.19
11496,17455,3,0.19
11496,29095,3,0.19
18295,28136,3,0.19
51,2771,3,0.19
2771,17267,3,0.19
2771,19848,3,0.19
2771,27256,3,0.19
2771,28518,3,0.19
4852,27256,3,0.19
17267,27256,3,0.19
19848,27256,3,0.19
5790,18974,3,0.19
6560,29095,3,0.19
11087,11496,3,0.19
11087,13108,3,0.19
11087,17455,3,0.19
11087,29095,3,0.19
11823,20337,3,0.19
11823,20786,3,0.19
11823,28227,3,0.19
15626,19848,3,0.19
15626,20337,3,0.19
15626,20786,3,0.19
15626,28227,3,0.19
19848,28227,3,0.19
20786,28227,3,0.19
2397,2865,3,0.19
2397,11823,3,0.19
2397,19848,3,0.19
2397,28227,3,0.19
11858,22810,3,0.19
11087,21237,3,0.19
11087,23044,3,0.19
11087,25764,3,0.19
20822,21237,3,0.19
20822,25764,3,0.19
21237,23044,3,0.19
2865,11823,3,0.19
2865,19848,3,0.19
2865,20786,3,0.19
2865,28227,3,0.19
10746,11823,3,0.19
10746,28227,3,0.19
2868,28818,3,0.19
4564,10709,3,0.19
11823,15626,3,0.19
11823,19848,3,0.19
1468,2397,3,0.19
1468,10746,3,0.19
1468,11823,3,0.19
1468,15626,3,0.19
1468,20786,3,0.19
1468,28227,3,0.19
16737,18595,3,0.19
16737,21374,3,0.19
18595,21374,3,0.19
4549,26250,3,0.19
5668,20911,3,0.19
5676,19415,3,0.19
5772,20911,3,0.19
14663,19848,3,0.19
5673,18727,3,0.19
5782,18727,3,0.19
5790,18727,3,0.19
17460,28139,3,0.19
26261,28138,3,0.19
5799,16737,3,0.19
5799,18595,3,0.19
5799,21374,3,0.19
5746,24206,3,0.19
1868,18963,3,0.19
4574,28138,3,0.19
8852,23052,3,0.19
902,8903,3,0.19
2865,17299,3,0.19
2865,22295,3,0.19
12405,17299,3,0.19
12405,22295,3,0.19
10146,29581,3,0.19
3953,6023,3,0.19
1810,19848,3,0.19
13907,28275,3,0.19
3223,3437,3,0.19
3437,6003,3,0.19
3437,27267,3,0.19
5192,6003,3,0.19
5192,20383,3,0.19
5192,22693,3,0.19
10146,12757,3,0.19
4852,10175,3,0.19
2263,26593,3,0.19
2263,26594,3,0.19
14653,26593,3,0.19
1758,3223,3,0.19
1758,17299,3,0.19
1758,22295,3,0.19
51,23304,3,0.19
29040,29295,3,0.19
51,22685,3,0.19
2591,3946,3,0.19
2591,20553,3,0.19
2789,3946,3,0.19
2789,20553,3,0.19
3946,20553,3,0.19
20553,28138,3,0.19
2185,5302,3,0.19
4378,4383,3,0.19
51,23335,3,0.19
13804,22109,3,0.19
17348,19704,3,0.19
17348,22109,3,0.19
19704,22109,3,0.19
3665,5790,3,0.19
3665,6414,3,0.19
3665,10746,3,0.19
3665,13804,3,0.19
3665,17348,3,0.19
3665,19704,3,0.19
3665,22109,3,0.19
5790,12928,3,0.19
1097,19460,3,0.19
4549,20751,3,0.19
2591,2789,3,0.19
4019,27267,3,0.19
23335,27267,3,0.19
23335,28275,3,0.19
10746,13804,3,0.19
10746,19704,3,0.19
13804,17348,3,0.19
13804,19704,3,0.19
5301,10146,3,0.19
2693,6003,3,0.19
2124,5670,3,0.19
2124,5673,3,0.19
2124,5746,3,0.19
2124,5790,3,0.19
11760,28138,3,0.19
24572,28138,3,0.19
8852,14819,3,0.19
4852,27647,3,0.19
5790,19704,3,0.19
6414,13804,3,0.19
6414,17348,3,0.19
6414,19704,3,0.19
6414,22109,3,0.19
2028,24754,3,0.19
2613,28518,3,0.19
2614,28275,3,0.19
2614,28518,3,0.19
1788,21451,3,0.19
4564,20165,3,0.19
4683,15350,3,0.19
4683,20534,3,0.19
4683,27647,3,0.19
5790,20534,3,0.19
10746,20534,3,0.19
15350,20534,3,0.19
20534,27647,3,0.19
5782,16183,3,0.19
3643,11102,3,0.19
3643,13324,3,0.19
2264,2567,3,0.19
2264,24351,3,0.19
2264,27477,3,0.19
2264,27480,3,0.19
2371,2567,3,0.19
2371,24351,3,0.19
2371,27480,3,0.19
2567,20109,3,0.19
2567,27477,3,0.19
2567,27480,3,0.19
20109,27480,3,0.19
24351,27477,3,0.19
1849,2028,3,0.19
3643,19415,3,0.19
3643,25764,3,0.19
3643,27360,3,0.19
5746,11102,3,0.19
5746,13324,3,0.19
4611,5713,3,0.19
18533,19205,3,0.19
19205,28138,3,0.19
51,20534,3,0.19
4549,4683,3,0.19
4683,5790,3,0.19
4683,10746,3,0.19
3354,8852,3,0.19
4839,25560,3,0.19
4839,28138,3,0.19
2701,25560,3,0.19
18984,19686,3,0.19
2137,2219,3,0.19
2137,2371,3,0.19
2137,10146,3,0.19
2137,17032,3,0.19
2137,20109,3,0.19
2137,27477,3,0.19
2137,27489,3,0.19
2137,27582,3,0.19
24351,27480,3,0.19
27477,27480,3,0.19
2701,28518,3,0.19
4564,20033,3,0.19
11204,20033,3,0.19
8285,19848,3,0.19
2219,2371,3,0.19
2219,10146,3,0.19
2219,17032,3,0.19
2219,20109,3,0.19
2219,27477,3,0.19
2219,27489,3,0.19
2219,27582,3,0.19
2219,28518,3,0.19
2371,10146,3,0.19
2371,17032,3,0.19
2371,27489,3,0.19
2371,27582,3,0.19
10146,27477,3,0.19
10146,27582,3,0.19
3709,3936,3,0.19
5786,11401,3,0.19
27489,28518,3,0.19
27582,28518,3,0.19
2137,28518,3,0.19
11102,23044,3,0.19
11102,25764,3,0.19
11102,27360,3,0.19
13324,19415,3,0.19
13324,23044,3,0.19
13324,25764,3,0.19
13324,27360,3,0.19
19415,23044,3,0.19
19415,25764,3,0.19
19415,27360,3,0.19
51,20033,3,0.19
3770,20109,3,0.19
13108,20109,3,0.19
5673,22103,3,0.19
17032,27477,3,0.19
17032,27489,3,0.19
17032,27582,3,0.19
20109,27489,3,0.19
20109,27582,3,0.19
2701,4564,3,0.19
2701,11204,3,0.19
2701,20033,3,0.19
2690,4564,3,0.19
2690,5790,3,0.19
1946,28518,3,0.19
5688,5697,3,0.19
5688,17609,3,0.19
5697,17609,3,0.19
2498,3223,3,0.19
14216,19848,3,0.19
3770,3771,3,0.19
3771,13108,3,0.19
3770,17117,3,0.19
4789,8352,3,0.19
6003,13324,3,0.19
11102,13324,3,0.19
11102,19415,3,0.19
20587,29289,3,0.19
17913,29289,3,0.19
1886,3223,3,0.19
3223,14831,3,0.19
3389,14216,3,0.19
25764,27360,3,0.19
4366,28576,3,0.19
5790,9142,3,0.19
17299,29175,3,0.19
22295,29175,3,0.19
3223,5300,3,0.19
19848,26862,3,0.19
26862,27267,3,0.19
1847,2697,3,0.19
1846,6516,3,0.19
14644,22693,3,0.19
17299,20701,3,0.19
20701,22295,3,0.19
5772,19848,3,0.19
5772,29289,3,0.19
15665,29581,3,0.19
4587,29289,3,0.19
20587,22406,3,0.19
657,3770,3,0.19
657,13108,3,0.19
3428,3770,3,0.19
17101,28647,3,0.19
24482,25157,3,0.19
24482,28647,3,0.19
25157,28647,3,0.19
5746,27405,3,0.19
25988,29581,3,0.19
5746,8647,3,0.19
5746,10113,3,0.19
5786,8647,3,0.19
5786,10113,3,0.19
5786,20587,3,0.19
7813,8647,3,0.19
7813,10113,3,0.19
7813,20587,3,0.19
7813,22406,3,0.19
8647,10113,3,0.19
8685,25157,3,0.19
8685,28647,3,0.19
10193,16821,3,0.19
5756,18974,3,0.19
13108,17117,3,0.19
8647,20587,3,0.19
8647,22406,3,0.19
10113,20587,3,0.19
10113,22406,3,0.19
2697,3904,3,0.19
3904,4852,3,0.19
3904,6003,3,0.19
5790,15582,3,0.19
6631,21451,3,0.19
3444,13108,3,0.19
51,17823,3,0.19
8685,16821,3,0.19
8685,17101,3,0.19
8685,24482,3,0.19
6631,29289,3,0.19
8940,14339,3,0.19
9180,9194,3,0.19
9180,14339,3,0.19
9194,14339,3,0.19
3223,16869,3,0.19
3073,7202,3,0.19
3073,8940,3,0.19
3073,9180,3,0.19
3073,9194,3,0.19
3073,14339,3,0.19
7202,7344,3,0.19
7202,8940,3,0.19
7202,9180,3,0.19
7202,9194,3,0.19
7202,14339,3,0.19
7344,8940,3,0.19
7344,9180,3,0.19
7344,9194,3,0.19
7344,14339,3,0.19
8940,9180,3,0.19
8940,9194,3,0.19
7802,27267,3,0.19
16821,17101,3,0.19
16821,24482,3,0.19
16821,25157,3,0.19
16821,28647,3,0.19
17101,24482,3,0.19
17101,25157,3,0.19
2512,3639,3,0.19
2512,8685,3,0.19
2512,10193,3,0.19
2512,16821,3,0.19
2512,17101,3,0.19
2512,24482,3,0.19
3444,3770,3,0.19
5701,22406,3,0.19
2868,3811,3,0.19
5790,26261,3,0.19
10193,17101,3,0.19
10193,24482,3,0.19
10193,25157,3,0.19
10193,28647,3,0.19
4381,23499,3,0.19
2797,9792,3,0.19
2797,11858,3,0.19
2797,19747,3,0.19
2797,20323,3,0.19
2797,20741,3,0.19
9792,20323,3,0.19
6153,21768,3,0.19
6219,28518,3,0.19
3936,17582,3,0.19
2165,2429,3,0.19
2165,3073,3,0.19
2165,7202,3,0.19
2165,7344,3,0.19
2165,8940,3,0.19
2165,9180,3,0.19
2165,9194,3,0.19
2165,14339,3,0.19
2429,3073,3,0.19
2429,7202,3,0.19
2429,8940,3,0.19
2429,9180,3,0.19
2429,9194,3,0.19
2429,14339,3,0.19
2429,20741,3,0.19
2512,25157,3,0.19
2512,28647,3,0.19
3639,8685,3,0.19
3639,10193,3,0.19
3639,16821,3,0.19
3639,17101,3,0.19
3639,24482,3,0.19
3639,25157,3,0.19
3639,28647,3,0.19
8685,10193,3,0.19
3697,5607,3,0.19
3697,21955,3,0.19
3697,23499,3,0.19
4381,5607,3,0.19
4381,21955,3,0.19
5607,23499,3,0.19
21955,23499,3,0.19
3223,17913,3,0.19
9318,22693,3,0.19
23870,23911,3,0.19
20109,20323,3,0.19
20323,20741,3,0.19
2429,2797,3,0.19
2429,11858,3,0.19
2429,19747,3,0.19
10746,24425,3,0.19
8342,24057,3,0.19
11858,20323,3,0.19
19747,20323,3,0.19
5607,21955,3,0.19
6961,28906,3,0.19
3727,7004,3,0.19
3727,7095,3,0.19
3727,7802,3,0.19
3727,27267,3,0.19
7004,27267,3,0.19
17691,26593,3,0.19
17691,29581,3,0.19
20921,26593,3,0.19
20921,29581,3,0.19
2551,5671,3,0.19
897,20383,3,0.19
897,21451,3,0.19
4365,17691,3,0.19
4365,20921,3,0.19
4365,26593,3,0.19
4365,29581,3,0.19
4366,17691,3,0.19
4366,20921,3,0.19
17691,20921,3,0.19
6993,20337,3,0.19
3715,4356,3,0.19
3715,10773,3,0.19
3715,10776,3,0.19
3724,10773,3,0.19
3724,10776,3,0.19
3728,4356,3,0.19
3728,10773,3,0.19
3728,10776,3,0.19
4356,10773,3,0.19
4356,10776,3,0.19
10773,10776,3,0.19
1819,3697,3,0.19
1819,4381,3,0.19
1819,5607,3,0.19
1819,21955,3,0.19
1819,23499,3,0.19
3697,4381,3,0.19
23849,23866,3,0.19
23849,23870,3,0.19
23849,23911,3,0.19
24057,24759,3,0.19
24759,28518,3,0.19
1883,3715,3,0.19
1883,3724,3,0.19
1883,3728,3,0.19
1883,4356,3,0.19
1883,10773,3,0.19
1883,10776,3,0.19
3715,3724,3,0.19
2051,20337,3,0.19
3077,27267,3,0.19
3077,28576,3,0.19
3077,29289,3,0.19
5807,23940,3,0.19
5807,28576,3,0.19
23940,28576,3,0.19
23940,29289,3,0.19
4611,5668,3,0.19
5768,27267,3,0.19
21992,22976,3,0.19
3077,5807,3,0.19
3077,23940,3,0.19
5687,28275,3,0.19
3223,18748,3,0.19
5786,18748,3,0.19
18748,25560,3,0.19
18748,28138,3,0.19
4564,7115,3,0.19
18748,28275,3,0.19
18748,28518,3,0.19
6199,17299,3,0.19
6199,22295,3,0.19
17267,22693,3,0.19
23856,23911,3,0.19
23866,23870,3,0.19
23866,23911,3,0.19
13771,23866,3,0.19
13771,23870,3,0.19
13771,23925,3,0.19
1468,27267,3,0.19
2501,3223,3,0.19
2501,5786,3,0.19
2501,18748,3,0.19
7749,9922,3,0.19
7749,17054,3,0.19
8998,9922,3,0.19
6013,22810,3,0.19
1846,4622,3,0.19
23856,23866,3,0.19
23856,23870,3,0.19
8998,17054,3,0.19
9922,17054,3,0.19
6822,25560,3,0.19
6822,28138,3,0.19
2867,4852,3,0.19
11246,19991,3,0.19
11246,24437,3,0.19
11246,28227,3,0.19
14819,19991,3,0.19
14819,24437,3,0.19
14819,28227,3,0.19
3770,20165,3,0.19
19991,24437,3,0.19
24437,28227,3,0.19
3223,21397,3,0.19
7749,8998,3,0.19
897,14819,3,0.19
897,19991,3,0.19
13791,23849,3,0.19
13791,23856,3,0.19
13791,23866,3,0.19
13791,23870,3,0.19
13791,23911,3,0.19
23849,23856,3,0.19
1788,20546,3,0.19
897,24437,3,0.19
897,28227,3,0.19
8265,9922,3,0.19
8265,11246,3,0.19
8265,14819,3,0.19
8265,19991,3,0.19
8265,24437,3,0.19
8265,28227,3,0.19
9922,11246,3,0.19
9922,14819,3,0.19
9922,19991,3,0.19
9922,28227,3,0.19
11246,14819,3,0.19
1810,17596,3,0.19
277,28138,3,0.19
1788,8674,3,0.19
10709,13850,3,0.19
10709,17042,3,0.19
13850,17042,3,0.19
17042,17582,3,0.19
17042,29095,3,0.19
2371,29095,3,0.19
1886,4852,3,0.19
10746,22107,3,0.19
10746,13085,3,0.19
6695,25560,3,0.19
17596,20337,3,0.19
17596,25560,3,0.19
17596,28138,3,0.19
897,8265,3,0.19
897,9922,3,0.19
897,11246,3,0.19
2679,10146,3,0.19
1825,4852,3,0.19
17595,25560,3,0.19
3666,20337,3,0.19
11440,20337,3,0.19
4630,21451,3,0.19
2693,2862,3,0.19
2868,19422,3,0.19
19422,25560,3,0.19
19422,28138,3,0.19
6031,13108,3,0.19
277,1468,3,0.19
8583,20911,3,0.19
3191,3770,3,0.19
3191,13108,3,0.19
3770,6031,3,0.19
3223,8180,3,0.19
5299,14819,3,0.19
14819,25560,3,0.19
3441,25560,3,0.19
26183,27267,3,0.19
3223,5708,3,0.19
24031,26593,3,0.19
4249,20776,3,0.19
2017,3389,3,0.19
20835,20882,3,0.19
5708,25560,3,0.19
14949,28275,3,0.19
18502,25560,3,0.19
14784,28275,3,0.19
5782,6993,3,0.19
1918,28275,3,0.19
8685,14661,3,0.19
8685,21716,3,0.19
8685,23122,3,0.19
14661,21716,3,0.19
14661,23122,3,0.19
14661,28275,3,0.19
21716,23122,3,0.19
21716,28275,3,0.19
23122,28275,3,0.19
5301,25560,3,0.19
10422,13108,3,0.19
17299,20786,3,0.19
20786,22295,3,0.19
3659,3668,3,0.19
20834,28138,3,0.19
1849,4579,3,0.19
1849,8685,3,0.19
1849,14661,3,0.19
1849,21716,3,0.19
1849,23122,3,0.19
4579,8685,3,0.19
4579,14661,3,0.19
4579,21716,3,0.19
4579,23122,3,0.19
4579,28275,3,0.19
24908,28981,3,0.19
818,3355,3,0.19
3223,28786,3,0.19
10541,23112,3,0.19
10541,24908,3,0.19
10541,28981,3,0.19
12865,19991,3,0.19
12865,24908,3,0.19
12865,28981,3,0.19
19991,23112,3,0.19
19991,24908,3,0.19
23112,24908,3,0.19
23112,28981,3,0.19
2679,28981,3,0.19
4281,9962,3,0.19
4281,10541,3,0.19
4281,19991,3,0.19
4281,24908,3,0.19
731,20337,3,0.19
4281,28981,3,0.19
2006,27710,3,0.19
24290,27710,3,0.19
9962,10541,3,0.19
9962,12865,3,0.19
9962,19991,3,0.19
9962,23112,3,0.19
9962,24908,3,0.19
9962,28981,3,0.19
10541,12865,3,0.19
10541,19991,3,0.19
5790,10422,3,0.19
10146,10422,3,0.19
2121,25560,3,0.19
2679,4281,3,0.19
2679,9962,3,0.19
2679,10541,3,0.19
2679,12865,3,0.19
5746,11052,3,0.19
2697,14629,3,0.19
11022,20337,3,0.19
16955,28518,3,0.19
22252,28224,3,0.19
5756,27898,3,0.19
2019,4564,3,0.19
2019,20751,3,0.19
1439,11052,3,0.19
2679,23112,3,0.19
2679,24908,3,0.19
1918,5773,3,0.19
1918,20764,3,0.19
14097,24351,3,0.19
24825,24831,3,0.19
11729,19460,3,0.19
11729,19590,3,0.19
15200,19590,3,0.19
1807,17299,3,0.19
1807,22295,3,0.19
2591,18389,3,0.19
3667,16893,3,0.19
5782,26154,3,0.19
2935,6710,3,0.19
24489,27647,3,0.19
27647,28933,3,0.19
2429,4852,3,0.19
14645,28518,3,0.19
4852,8352,3,0.19
5782,20786,3,0.19
11203,28275,3,0.19
10422,28518,3,0.19
1538,7004,3,0.19
1538,7095,3,0.19
7095,27408,3,0.19
7802,27408,3,0.19
1946,5688,3,0.19
5610,21948,3,0.19
5610,23020,3,0.19
5610,28518,3,0.19
2868,10114,3,0.19
10114,14653,3,0.19
57,4852,3,0.19
22606,27647,3,0.19
24487,27647,3,0.19
19336,20546,3,0.19
19336,21881,3,0.19
19336,21948,3,0.19
20546,21881,3,0.19
20546,21948,3,0.19
20546,23020,3,0.19
21881,21948,3,0.19
21881,23020,3,0.19
21881,28518,3,0.19
21948,23020,3,0.19
1849,21948,3,0.19
1849,23020,3,0.19
2017,2135,3,0.19
2017,5610,3,0.19
2017,20546,3,0.19
2017,21881,3,0.19
2116,4852,3,0.19
2116,7003,3,0.19
2116,8683,3,0.19
2116,12725,3,0.19
4852,12725,3,0.19
7003,8683,3,0.19
7003,12725,3,0.19
3281,28576,3,0.19
8683,12725,3,0.19
8683,17299,3,0.19
8683,22295,3,0.19
2551,11221,3,0.19
6003,26064,3,0.19
4735,17299,3,0.19
4735,22295,3,0.19
2017,23020,3,0.19
2135,5610,3,0.19
2135,19336,3,0.19
2135,20546,3,0.19
2135,21881,3,0.19
2135,21948,3,0.19
5610,19336,3,0.19
5610,20546,3,0.19
5610,21881,3,0.19
3643,5754,3,0.19
3300,5673,3,0.19
82,28138,3,0.19
3709,24910,3,0.19
2692,2935,3,0.19
4564,25988,3,0.19
22442,28518,3,0.19
1849,2135,3,0.19
1849,5610,3,0.19
1849,19336,3,0.19
1849,20546,3,0.19
1849,21881,3,0.19
20337,23940,3,0.19
5782,15665,3,0.19
15665,28576,3,0.19
10422,22693,3,0.19
26404,29095,3,0.19
2551,16984,3,0.19
11221,28518,3,0.19
17384,28138,3,0.19
8285,29581,3,0.19
8285,26593,3,0.19
20051,24351,3,0.19
2692,20165,3,0.19
17299,23020,3,0.19
22295,23020,3,0.19
4574,5783,3,0.19
5302,10422,3,0.19
27267,27548,3,0.19
1794,2671,3,0.19
1846,2671,3,0.19
5673,28932,3,0.19
5199,11468,3,0.19
5199,16254,3,0.19
4549,24104,3,0.19
5676,24104,3,0.19
5719,5782,3,0.19
5719,24104,3,0.19
5782,24104,3,0.19
51,23493,3,0.19
2397,5790,3,0.19
5199,18489,3,0.19
5199,28497,3,0.19
5676,11468,3,0.19
5676,16254,3,0.19
5772,11468,3,0.19
5772,16254,3,0.19
5772,18489,3,0.19
11468,16254,3,0.19
11468,18489,3,0.19
11468,28497,3,0.19
16254,18489,3,0.19
16254,28497,3,0.19
4611,5197,3,0.19
4611,5199,3,0.19
4611,11468,3,0.19
1871,26593,3,0.19
1871,26594,3,0.19
2956,5348,3,0.19
2956,17299,3,0.19
2956,17568,3,0.19
2956,20145,3,0.19
2956,22295,3,0.19
2956,26064,3,0.19
5790,17421,3,0.19
5790,22657,3,0.19
4611,16254,3,0.19
4611,18489,3,0.19
5197,5199,3,0.19
5197,5676,3,0.19
2699,28138,3,0.19
5537,5790,3,0.19
23973,23984,3,0.19
2981,25989,3,0.19
5197,5772,3,0.19
5197,11468,3,0.19
5197,16254,3,0.19
5197,18489,3,0.19
5199,5676,3,0.19
5199,5772,3,0.19
10746,23233,3,0.19
6042,28138,3,0.19
3432,4549,3,0.19
897,28275,3,0.19
1849,14663,3,0.19
13108,23940,3,0.19
20051,23940,3,0.19
17299,21678,3,0.19
21678,22295,3,0.19
10954,21451,3,0.19
4803,5783,3,0.19
1886,15665,3,0.19
4549,27548,3,0.19
20764,27548,3,0.19
5291,5782,3,0.19
5348,26064,3,0.19
13226,17299,3,0.19
13226,17568,3,0.19
13226,20145,3,0.19
13226,22295,3,0.19
17299,17568,3,0.19
17299,20145,3,0.19
3300,28138,3,0.19
1946,20180,3,0.19
3665,4549,3,0.19
9142,15033,3,0.19
3223,19150,3,0.19
11250,28497,3,0.19
1794,2591,3,0.19
1794,10146,3,0.19
2591,11428,3,0.19
2591,22693,3,0.19
1846,8345,3,0.19
1846,19831,3,0.19
2868,19831,3,0.19
19816,26404,3,0.19
1439,5697,3,0.19
5697,22944,3,0.19
22944,28138,3,0.19
20145,26064,3,0.19
5348,13226,3,0.19
5348,17299,3,0.19
5348,17568,3,0.19
5348,17945,3,0.19
5348,20145,3,0.19
5348,22295,3,0.19
3665,8345,3,0.19
3665,19831,3,0.19
3665,27548,3,0.19
8345,19831,3,0.19
8345,20165,3,0.19
8345,27548,3,0.19
19831,20165,3,0.19
19831,27548,3,0.19
5786,22208,3,0.19
3888,27697,3,0.19
5287,20165,3,0.19
5287,22733,3,0.19
5287,24910,3,0.19
20165,27548,3,0.19
5782,21451,3,0.19
20337,21451,3,0.19
20407,28275,3,0.19
1846,3665,3,0.19
51,28272,3,0.19
2591,28272,3,0.19
2812,28272,3,0.19
22733,24910,3,0.19
22733,28138,3,0.19
6003,27932,3,0.19
2868,23037,3,0.19
3223,20110,3,0.19
3223,23037,3,0.19
3936,22208,3,0.19
3936,23037,3,0.19
5786,20110,3,0.19
2693,5782,3,0.19
2693,27267,3,0.19
17568,17945,3,0.19
17568,20145,3,0.19
17568,22295,3,0.19
17568,26064,3,0.19
17945,20145,3,0.19
20145,22295,3,0.19
2812,28275,3,0.19
19854,28272,3,0.19
19854,28275,3,0.19
23441,28272,3,0.19
25161,28272,3,0.19
25161,28275,3,0.19
20110,22208,3,0.19
20110,23037,3,0.19
20110,26404,3,0.19
22208,23037,3,0.19
22208,26404,3,0.19
23037,26404,3,0.19
23037,28518,3,0.19
4622,26404,3,0.19
5287,28138,3,0.19
20165,22733,3,0.19
20165,24910,3,0.19
1439,3946,3,0.19
1439,13850,3,0.19
2371,22810,3,0.19
12602,22810,3,0.19
3223,8342,3,0.19
3223,11464,3,0.19
5786,23037,3,0.19
28272,28275,3,0.19
28272,28497,3,0.19
3131,27267,3,0.19
105,22309,3,0.19
5688,14954,3,0.19
4502,5790,3,0.19
1846,18295,3,0.19
5801,8197,3,0.19
4062,9142,3,0.19
2868,5287,3,0.19
2868,20429,3,0.19
2868,22733,3,0.19
3223,5287,3,0.19
4062,23418,3,0.19
4455,11462,3,0.19
4455,16733,3,0.19
4455,23418,3,0.19
5746,11462,3,0.19
5746,17351,3,0.19
5801,17421,3,0.19
5801,17945,3,0.19
5801,24916,3,0.19
5801,26063,3,0.19
18295,27267,3,0.19
14949,27267,3,0.19
8197,24916,3,0.19
2017,13085,3,0.19
5746,23418,3,0.19
11462,16733,3,0.19
11462,20337,3,0.19
11462,23418,3,0.19
16733,17351,3,0.19
16733,23418,3,0.19
17351,20337,3,0.19
17351,23418,3,0.19
20337,23418,3,0.19
3658,3660,3,0.19
1796,4062,3,0.19
1796,4455,3,0.19
1796,11462,3,0.19
1796,16733,3,0.19
1796,17351,3,0.19
1796,20337,3,0.19
1796,23418,3,0.19
4062,11462,3,0.19
4062,16733,3,0.19
4062,17351,3,0.19
1788,2017,3,0.19
8197,26063,3,0.19
8197,26067,3,0.19
8197,27290,3,0.19
8197,27412,3,0.19
8197,27415,3,0.19
17421,24916,3,0.19
17421,26067,3,0.19
17421,27290,3,0.19
17421,27412,3,0.19
1812,5782,3,0.19
1814,3223,3,0.19
4062,14653,3,0.19
2562,2868,3,0.19
10546,18601,3,0.19
1788,21462,3,0.19
3936,21462,3,0.19
5351,21462,3,0.19
18963,21462,3,0.19
20337,21462,3,0.19
8328,27267,3,0.19
4326,28138,3,0.19
3430,5701,3,0.19
24916,26067,3,0.19
24916,27290,3,0.19
24916,27412,3,0.19
24916,27415,3,0.19
26063,27290,3,0.19
26063,27412,3,0.19
26063,27415,3,0.19
26067,27290,3,0.19
26067,27412,3,0.19
26067,27415,3,0.19
5801,26067,3,0.19
5801,27290,3,0.19
5801,27412,3,0.19
5801,27415,3,0.19
8197,17421,3,0.19
24475,24479,3,0.19
24477,24479,3,0.19
5652,5701,3,0.19
8197,17945,3,0.19
8730,8852,3,0.19
8852,22107,3,0.19
21451,22107,3,0.19
51,21462,3,0.19
3131,28497,3,0.19
51,19831,3,0.19
5670,5792,3,0.19
5673,5792,3,0.19
4087,20764,3,0.19
3389,8730,3,0.19
5670,8730,3,0.19
9229,16869,3,0.19
9229,24031,3,0.19
9235,16869,3,0.19
9235,24031,3,0.19
9237,16869,3,0.19
9237,24031,3,0.19
6016,28518,3,0.19
5790,6608,3,0.19
6003,16733,3,0.19
17421,27415,3,0.19
17945,24916,3,0.19
17945,27290,3,0.19
17945,27412,3,0.19
17945,27415,3,0.19
24916,26063,3,0.19
16869,24031,3,0.19
2371,2697,3,0.19
1538,27582,3,0.19
27290,27412,3,0.19
27290,27415,3,0.19
1846,3963,3,0.19
1846,3971,3,0.19
1846,9235,3,0.19
1846,9237,3,0.19
1846,16869,3,0.19
1846,24031,3,0.19
3963,16869,3,0.19
3963,24031,3,0.19
3971,16869,3,0.19
3971,24031,3,0.19
1814,2868,3,0.19
1814,5670,3,0.19
6608,16733,3,0.19
13108,15033,3,0.19
5670,24253,3,0.19
5676,24253,3,0.19
2868,5671,3,0.19
21734,24806,3,0.19
17267,19568,3,0.19
12121,13108,3,0.19
5782,17532,3,0.19
3076,3077,3,0.19
2922,13108,3,0.19
2922,28138,3,0.19
7115,13108,3,0.19
1946,12618,3,0.19
21317,29289,3,0.19
5773,18542,3,0.19
3355,20429,3,0.19
2263,22023,3,0.19
1849,21451,3,0.19
19578,28138,3,0.19
5693,5762,3,0.19
5786,22252,3,0.19
2690,28138,3,0.19
8489,29581,3,0.19
14745,18043,3,0.19
14745,23056,3,0.19
